作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
000168,虎の話,とらのはなし,とらのはなし,,,,「大阪毎日新聞」1926（大正15）年1月,NDC 913,新字旧仮名,なし,1/27/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card168.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介作品集　第四巻,昭和出版社,1965（昭和40）年12月20日,,,,,,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/168_ruby_1390.zip,10/20/2003,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/168_13453.html,10/20/2003,ShiftJIS,JIS X 0208,0
000169,トロツコ,トロッコ,とろつこ,,,,「大観」1922（大正11）年3月,NDC K913,新字旧仮名,なし,3/24/1998,9/17/2014,https://www.aozora.gr.jp/cards/000879/card169.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,現代日本文学大系　43　芥川龍之介集,筑摩書房,1968（昭和43）年8月25日,1968（昭和43）年8月25日初版第1刷,,,,,,,,,,,,,j.utiyama,野口英司,https://www.aozora.gr.jp/cards/000879/files/169_ruby_276.zip,3/13/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/169_15145.html,3/13/2004,ShiftJIS,JIS X 0208,0
043016,トロッコ,トロッコ,とろつこ,,,,,NDC K913,新字新仮名,なし,11/16/2004,9/18/2014,https://www.aozora.gr.jp/cards/000879/card43016.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,蜘蛛の糸・杜子春,新潮文庫、新潮社,1968（昭和43）年11月15日、1984（昭和59）年12月25日38刷改版,1989（平成元）年5月30日46刷,1988（昭和63）年5月25日45刷,,,,,,,,,,,,蒋龍,鈴木厚司,https://www.aozora.gr.jp/cards/000879/files/43016_ruby_16663.zip,10/31/2004,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/43016_16836.html,10/31/2004,ShiftJIS,JIS X 0208,0
001140,長崎,ながさき,なかさき,,,,「婦女界」1922（大正11）年6月,NDC 914,新字旧仮名,なし,10/8/2002,9/17/2014,https://www.aozora.gr.jp/cards/000879/card1140.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集　第九巻,岩波書店,1996（平成8）年7月8日発行,1996（平成8）年7月8日発行,,,,,,,,,,,,,もりみつじゅんじ,松永正敏,https://www.aozora.gr.jp/cards/000879/files/1140_ruby_5483.zip,9/20/2002,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000879/files/1140_6767.html,9/20/2002,ShiftJIS,JIS X 0208,0
000104,長崎小品,ながさきしょうひん,なかさきしようひん,,,,「サンデー毎日」1922（大正11）年6月,NDC 912 913,新字旧仮名,なし,1/26/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card104.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介作品集第三巻,昭和出版社,1965（昭和40）年12月20日,1965（昭和40）年12月20日,,,,,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/104_ruby_1361.zip,3/6/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/104_15099.html,3/6/2004,ShiftJIS,JIS X 0208,0
043388,夏目先生と滝田さん,なつめせんせいとたきたさん,なつめせんせいとたきたさん,,,,,NDC 914,新字新仮名,なし,3/10/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card43388.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,大川の水・追憶・本所両国　現代日本のエッセイ,講談社文芸文庫、講談社,1995（平成7）年1月10日,1995（平成7）年1月10日第1刷,1995（平成7）年1月10日第1刷,芥川龍之介全集第1～9、12巻,岩波書店,1977（昭和52）年7、9～12月、1978（昭和53）年1～4、7月,,,,,,,,,向井樹里,砂場清隆,https://www.aozora.gr.jp/cards/000879/files/43388_ruby_25739.zip,2/12/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/43388_26109.html,2/12/2007,ShiftJIS,JIS X 0208,0
000105,南京の基督,なんきんのキリスト,なんきんのきりすと,,,,「中央公論」1920（大正9）年7月,NDC 913,新字旧仮名,なし,11/13/1998,2/2/2020,https://www.aozora.gr.jp/cards/000879/card105.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,現代日本文学大系　43　芥川龍之介集,筑摩書房,1968（昭和43）年8月25日,1968（昭和43）年8月25日初版第1刷,,,,,,,,,,,,,j.utiyama,柳沢成雄,https://www.aozora.gr.jp/cards/000879/files/105_ruby_773.zip,2/2/2020,ShiftJIS,JIS X 0208,4,https://www.aozora.gr.jp/cards/000879/files/105_15146.html,2/2/2020,ShiftJIS,JIS X 0208,2
000145,廿年後之戦争,にじゅうねんごのせんそう,にしゆうねんこのせんそう,,,,,NDC 913,新字旧仮名,なし,1/17/1999,11/30/2020,https://www.aozora.gr.jp/cards/000879/card145.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,現代日本文學大系　43　芥川龍之介集,筑摩書房,1968（昭和43）年8月25日,1968（昭和43）年8月25日初版第1刷,,,,,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/145_ruby_1288.zip,9/23/2020,ShiftJIS,JIS X 0208,5,https://www.aozora.gr.jp/cards/000879/files/145_15147.html,9/23/2020,ShiftJIS,JIS X 0208,2
003778,偽者二題,にせものにだい,にせものにたい,,,,,NDC 914,新字旧仮名,なし,7/25/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3778.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3778_ruby_27234.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3778_27322.html,6/27/2007,ShiftJIS,JIS X 0208,0
000109,尼提,にだい,にたい,,,,,NDC 913,新字新仮名,なし,2/1/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card109.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集6,ちくま文庫、筑摩書房,1987（昭和62）年3月24日,1993（平成5）年2月25日第6刷,1997（平成9）年4月15日第8刷,筑摩全集類聚版芥川龍之介全集,筑摩書房,1971（昭和46）年3月～1971（昭和46）年11月,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/109_ruby_1423.zip,3/15/2004,ShiftJIS,JIS X 0208,3,https://www.aozora.gr.jp/cards/000879/files/109_15222.html,3/15/2004,ShiftJIS,JIS X 0208,0
000110,日光小品,にっこうしょうひん,につこうしようひん,,,,,NDC 914 915,新字新仮名,なし,1/11/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card110.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,羅生門・鼻・芋粥,角川文庫、角川書店,1950（昭和25）年10月20日,1985（昭和60）年11月10日改版38版,1985（昭和60）年11月10日改版38版,,,,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/110_ruby_1195.zip,3/15/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/110_15223.html,3/15/2004,ShiftJIS,JIS X 0208,0
003774,日本小説の支那訳,にっぽんしょうせつのしなやく,につほんしようせつのしなやく,,,,,NDC 914,新字旧仮名,なし,7/25/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3774.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3774_ruby_27236.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3774_27324.html,6/27/2007,ShiftJIS,JIS X 0208,0
003776,日本の女,にっぽんのおんな,につほんのおんな,,,,,NDC 914,新字旧仮名,なし,7/25/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3776.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3776_ruby_27235.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3776_27323.html,6/27/2007,ShiftJIS,JIS X 0208,0
003753,入社の辞,にゅうしゃのじ,にゆうしやのし,,,,,NDC 914,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3753.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3753_ruby_27237.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3753_27325.html,6/27/2007,ShiftJIS,JIS X 0208,0
001031,女仙,にょせん,によせん,,,,不詳,NDC K913,新字新仮名,なし,5/15/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card1031.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,蜘蛛の糸・杜子春・トロッコ　他十七篇,岩波文庫、岩波書店,1990（平成2）年8月16日,1990（平成2）年8月16日第1刷,,,,,,,,,,,,,j.utiyama,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000879/files/1031_ruby_1963.zip,2/6/2004,ShiftJIS,JIS X 0208,3,https://www.aozora.gr.jp/cards/000879/files/1031_14564.html,2/6/2004,ShiftJIS,JIS X 0208,0
000114,女体,にょたい,によたい,,,,「帝国文学」1917（大正6）年10月,NDC 913,新字新仮名,なし,12/28/1998,9/17/2014,https://www.aozora.gr.jp/cards/000879/card114.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集2,ちくま文庫、筑摩書房,1986（昭和61）年10月28日,1996（平成8）7月15日第11刷,,筑摩全集類聚版芥川龍之介全集,筑摩書房,1971（昭和46）年3月～1971（昭和46）年11月,,,,,,,,,j.utiyama,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000879/files/114_ruby_999.zip,3/15/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/114_15224.html,3/15/2004,ShiftJIS,JIS X 0208,0
000111,庭,にわ,にわ,,,,「中央公論」1922（大正11）年7月,NDC 913,新字旧仮名,なし,3/1/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card111.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,現代日本文学大系　43　芥川龍之介集,筑摩書房,1968（昭和43）年8月25日,1968（昭和43）年8月25日初版第1刷,,,,,,,,,,,,,j.utiyama,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000879/files/111_ruby_1573.zip,3/14/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/111_15148.html,3/14/2004,ShiftJIS,JIS X 0208,0
003808,沼,ぬま,ぬま,,,,,NDC 913,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3808.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3808_ruby_27238.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3808_27326.html,6/27/2007,ShiftJIS,JIS X 0208,0
000113,沼地,ぬまち,ぬまち,,,,「新潮」1919（大正8）年5月,NDC 914,新字新仮名,なし,12/28/1998,9/17/2014,https://www.aozora.gr.jp/cards/000879/card113.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集3,ちくま文庫、筑摩書房,1986（昭和61）年12月1日,1996（平成8）年4月1日第8刷,,筑摩全集類聚版芥川龍之介全集,筑摩書房,1971（昭和46）年3月～1971（昭和46）年11月,,,,,,,,,j.utiyama,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000879/files/113_ruby_995.zip,3/15/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/113_15225.html,3/15/2004,ShiftJIS,JIS X 0208,0
000106,葱,ねぎ,ねき,,,,「新小説」1920（大正9）年1月,NDC 913,新字新仮名,なし,12/8/1998,9/17/2014,https://www.aozora.gr.jp/cards/000879/card106.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集3,ちくま文庫、筑摩書房,1986（昭和61）年12月1日,1996（平成8）年4月1日第8刷,1997（平成9）年4月15日第9刷,筑摩全集類聚版芥川龍之介全集,筑摩書房,1971（昭和46）年3月～1971（昭和46）年11月,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/106_ruby_889.zip,3/15/2004,ShiftJIS,JIS X 0208,3,https://www.aozora.gr.jp/cards/000879/files/106_15226.html,3/15/2004,ShiftJIS,JIS X 0208,0
000108,鼠小僧次郎吉,ねずみこぞうじろきち,ねすみこそうしろきち,,,,「中央公論」1920（大正9）年1月,NDC 913,新字旧仮名,なし,1/17/1999,9/17/2014,https://www.aozora.gr.jp/cards/000879/card108.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,現代日本文学大系　43　芥川龍之介集,筑摩書房,1968（昭和43）年8月25日,1968（昭和43）年8月25日初版第1刷,,,,,,,,,,,,,j.utiyama,かとうかおり,https://www.aozora.gr.jp/cards/000879/files/108_ruby_1277.zip,3/14/2004,ShiftJIS,JIS X 0208,2,https://www.aozora.gr.jp/cards/000879/files/108_15149.html,3/14/2004,ShiftJIS,JIS X 0208,0
003775,念仁波念遠入礼帖,ねんにはねんをいれちょう,ねんにはねんをいれちよう,,,,,NDC 914,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3775.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3775_ruby_27239.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3775_27327.html,6/27/2007,ShiftJIS,JIS X 0208,0
000107,年末の一日,ねんまつのいちにち,ねんまつのいちにち,,,,「新潮　第二十三年第一号」1926（大正15）年1月1日,NDC 913 914,新字新仮名,なし,10/6/1998,2/25/2016,https://www.aozora.gr.jp/cards/000879/card107.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,昭和文学全集　第1巻,小学館,1987（昭和62）年5月1日,1987（昭和62）年5月1日初版第1刷,,芥川龍之介全集　第八卷,岩波書店,1978（昭和53）年3月22日,,,,,,,,,j.utiyama,野口英司,https://www.aozora.gr.jp/cards/000879/files/107_ruby_596.zip,2/25/2016,ShiftJIS,JIS X 0208,4,https://www.aozora.gr.jp/cards/000879/files/107_15150.html,2/25/2016,ShiftJIS,JIS X 0208,2
000112,野呂松人形,のろまにんぎょう,のろまにんきよう,,,,「人文」1916（大正5）年8月,NDC 914,新字新仮名,なし,11/11/1998,9/17/2014,https://www.aozora.gr.jp/cards/000879/card112.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集1,ちくま文庫、筑摩書房,1986（昭和61）年9月24日,1995（平成7）年10月5日第13刷,,筑摩全集類聚版芥川龍之介全集,筑摩書房,1971（昭和46）年3月～1971（昭和46）年11月,,,,,,,,,j.utiyama,もりみつじゅんじ,https://www.aozora.gr.jp/cards/000879/files/112_ruby_3165.zip,3/15/2004,ShiftJIS,JIS X 0208,3,https://www.aozora.gr.jp/cards/000879/files/112_15227.html,3/15/2004,ShiftJIS,JIS X 0208,0
003760,八宝飯,パーパオハン,はあはおはん,,,,,NDC 914,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3760.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3760_ruby_27244.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3760_27332.html,6/27/2007,ShiftJIS,JIS X 0208,0
003752,俳画展覧会を観て,はいがてんらんかいをみて,はいかてんらんかいをみて,,,,,NDC 721,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3752.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3752_ruby_27240.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3752_27328.html,6/27/2007,ShiftJIS,JIS X 0208,0
004275,梅花に対する感情,ばいかにたいするかんじょう,はいかにたいするかんしよう,このジャアナリズムの一篇を謹厳なる西川英次郎君に献ず,このジャアナリズムのいっぺんをきんげんなるにしかわえいじろうくんにけんず,,,NDC 914,新字旧仮名,なし,10/5/2002,9/17/2014,https://www.aozora.gr.jp/cards/000879/card4275.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,芥川龍之介全集　第十巻,岩波書店,1996（平成8）年8月8日発行,1996（平成8）年8月8日発行,,,,,,,,,,,,,もりみつじゅんじ,松永正敏,https://www.aozora.gr.jp/cards/000879/files/4275_ruby_5486.zip,9/20/2002,ShiftJIS,JIS X 0208,1,https://www.aozora.gr.jp/cards/000879/files/4275_6755.html,9/20/2002,ShiftJIS,JIS X 0208,0
003758,売文問答,ばいぶんもんどう,はいふんもんとう,,,,,NDC 914,新字旧仮名,なし,7/28/2007,9/21/2014,https://www.aozora.gr.jp/cards/000879/card3758.html,000879,芥川,竜之介,あくたがわ,りゅうのすけ,あくたかわ,りゆうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,7/24/1927,なし,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房,1971（昭和46）年6月5日,1979（昭和54）年4月10日初版第11刷,,,,,,,,,,,,,土屋隆,松永正敏,https://www.aozora.gr.jp/cards/000879/files/3758_ruby_27241.zip,6/27/2007,ShiftJIS,JIS X 0208,0,https://www.aozora.gr.jp/cards/000879/files/3758_27329.html,6/27/2007,ShiftJIS,JIS X 0208,0
